Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,cycle,type,ambient_temperature,time,Battery
3.662552994,-1.989270082,30.24613158,2,2.729,1112.438,1.871008965,23,discharge,24,2008,B0007
3.659083381,-1.988468575,30.28805167,2,2.726,1130.828,1.871008965,23,discharge,24,2008,B0007
3.655433944,-1.989245756,30.33381523,2,2.722,1149.203,1.871008965,23,discharge,24,2008,B0007
3.651918787,-1.988688913,30.37837222,2,2.719,1167.688,1.871008965,23,discharge,24,2008,B0007
3.648299796,-1.9893225,30.44214381,2,2.715,1186.063,1.871008965,23,discharge,24,2008,B0007
3.644765441,-1.991567968,30.48842956,2,2.711,1204.547,1.871008965,23,discharge,24,2008,B0007
3.641319097,-1.990527794,30.53254082,2,2.708,1222.953,1.871008965,23,discharge,24,2008,B0007
3.637846678,-1.988153612,30.61405723,2,2.705,1241.485,1.871008965,23,discharge,24,2008,B0007
3.634385235,-1.987701814,30.6685742,2,2.701,1259.922,1.871008965,23,discharge,24,2008,B0007
3.631004518,-1.992018685,30.70472777,2,2.698,1278.422,1.871008965,23,discharge,24,2008,B0007
3.62777227,-1.986971084,30.76919987,2,2.694,1296.828,1.871008965,23,discharge,24,2008,B0007
3.624386492,-1.98772815,30.83860019,2,2.691,1315.282,1.871008965,23,discharge,24,2008,B0007
3.621158369,-1.986100973,30.88530839,2,2.687,1333.703,1.871008965,23,discharge,24,2008,B0007
3.617869607,-1.990545745,30.94974904,2,2.685,1352.141,1.871008965,23,discharge,24,2008,B0007
3.614781416,-1.986389583,31.00377387,2,2.681,1370.547,1.871008965,23,discharge,24,2008,B0007
3.611359666,-1.988438094,31.06699993,2,2.678,1389.203,1.871008965,23,discharge,24,2008,B0007
3.608323576,-1.98983641,31.1106966,2,2.675,1407.719,1.871008965,23,discharge,24,2008,B0007
3.605238788,-1.989669526,31.16232471,2,2.671,1426.266,1.871008965,23,discharge,24,2008,B0007
3.601835411,-1.990909921,31.21003328,2,2.669,1444.844,1.871008965,23,discharge,24,2008,B0007
3.598612531,-1.988990941,31.26955329,2,2.665,1463.297,1.871008965,23,discharge,24,2008,B0007
3.59544851,-1.991688854,31.31752615,2,2.663,1481.766,1.871008965,23,discharge,24,2008,B0007
3.592556956,-1.988754503,31.36676752,2,2.66,1500.36,1.871008965,23,discharge,24,2008,B0007
3.589755568,-1.989556465,31.41810341,2,2.656,1518.922,1.871008965,23,discharge,24,2008,B0007
3.586881054,-1.991279511,31.47245216,2,2.654,1537.516,1.871008965,23,discharge,24,2008,B0007
3.583737766,-1.988074726,31.52976107,2,2.65,1556.063,1.871008965,23,discharge,24,2008,B0007
3.58049511,-1.990496619,31.57574219,2,2.648,1574.641,1.871008965,23,discharge,24,2008,B0007
3.577938513,-1.99123757,31.63022818,2,2.644,1593.157,1.871008965,23,discharge,24,2008,B0007
3.574909563,-1.986924359,31.67859422,2,2.642,1611.844,1.871008965,23,discharge,24,2008,B0007
3.57201159,-1.988662016,31.74845018,2,2.639,1630.563,1.871008965,23,discharge,24,2008,B0007
3.56934453,-1.992455104,31.79657779,2,2.636,1649.047,1.871008965,23,discharge,24,2008,B0007
3.566328707,-1.99101612,31.83601401,2,2.633,1667.61,1.871008965,23,discharge,24,2008,B0007
3.563661872,-1.98988874,31.87418175,2,2.63,1686.25,1.871008965,23,discharge,24,2008,B0007
3.56090551,-1.989736725,31.93294983,2,2.628,1704.907,1.871008965,23,discharge,24,2008,B0007
3.558752724,-1.989519152,31.97135751,2,2.625,1723.547,1.871008965,23,discharge,24,2008,B0007
3.555895011,-1.991699286,32.03128479,2,2.622,1742.203,1.871008965,23,discharge,24,2008,B0007
3.553200852,-1.99003393,32.08399234,2,2.62,1760.828,1.871008965,23,discharge,24,2008,B0007
3.550659253,-1.989526648,32.12380046,2,2.617,1779.563,1.871008965,23,discharge,24,2008,B0007
3.548454557,-1.986815622,32.16451345,2,2.615,1798.125,1.871008965,23,discharge,24,2008,B0007
3.546016082,-1.990623071,32.23211643,2,2.612,1816.86,1.871008965,23,discharge,24,2008,B0007
3.543473301,-1.991124165,32.27154426,2,2.61,1835.422,1.871008965,23,discharge,24,2008,B0007
3.541086345,-1.988026829,32.31846732,2,2.608,1854.157,1.871008965,23,discharge,24,2008,B0007
3.538601378,-1.990506897,32.36592907,2,2.605,1872.828,1.871008965,23,discharge,24,2008,B0007
3.536497706,-1.990097478,32.40237374,2,2.603,1891.5,1.871008965,23,discharge,24,2008,B0007
3.534311458,-1.991158437,32.4574886,2,2.6,1910.172,1.871008965,23,discharge,24,2008,B0007
3.532093512,-1.988359988,32.49167433,2,2.598,1928.938,1.871008965,23,discharge,24,2008,B0007
3.530141022,-1.990290742,32.55915877,2,2.596,1947.672,1.871008965,23,discharge,24,2008,B0007
3.527738231,-1.986561499,32.60910212,2,2.594,1966.375,1.871008965,23,discharge,24,2008,B0007
3.52564625,-1.991643126,32.64501781,2,2.592,1985.157,1.871008965,23,discharge,24,2008,B0007
3.523812026,-1.989887566,32.69181345,2,2.59,2004,1.871008965,23,discharge,24,2008,B0007
3.521809387,-1.988830244,32.72710009,2,2.588,2022.844,1.871008965,23,discharge,24,2008,B0007
3.519686669,-1.990228753,32.77943497,2,2.586,2041.563,1.871008965,23,discharge,24,2008,B0007
3.517893794,-1.988087857,32.8530969,2,2.584,2060.453,1.871008965,23,discharge,24,2008,B0007
3.516042847,-1.986425262,32.8743051,2,2.582,2079.328,1.871008965,23,discharge,24,2008,B0007
3.514126064,-1.988395807,32.92845249,2,2.58,2098.125,1.871008965,23,discharge,24,2008,B0007
3.512334842,-1.989112351,32.98192342,2,2.578,2117.032,1.871008965,23,discharge,24,2008,B0007
3.510390528,-1.989025479,33.0234372,2,2.576,2135.922,1.871008965,23,discharge,24,2008,B0007
3.508666391,-1.991150506,33.0824434,2,2.575,2154.735,1.871008965,23,discharge,24,2008,B0007
3.506818111,-1.991740932,33.11285009,2,2.573,2173.625,1.871008965,23,discharge,24,2008,B0007
3.505245511,-1.990593816,33.1634507,2,2.571,2192.469,1.871008965,23,discharge,24,2008,B0007
3.503302508,-1.989233202,33.22044135,2,2.57,2211.469,1.871008965,23,discharge,24,2008,B0007
3.50189621,-1.990658885,33.2657948,2,2.568,2230.453,1.871008965,23,discharge,24,2008,B0007
3.499750895,-1.987672697,33.33030661,2,2.566,2249.422,1.871008965,23,discharge,24,2008,B0007
3.497905947,-1.987346001,33.37282474,2,2.564,2268.266,1.871008965,23,discharge,24,2008,B0007
3.496237663,-1.990131406,33.41320757,2,2.562,2287.203,1.871008965,23,discharge,24,2008,B0007
3.49436822,-1.990973866,33.47093917,2,2.56,2306.25,1.871008965,23,discharge,24,2008,B0007
3.492658769,-1.991604542,33.52862713,2,2.559,2325.157,1.871008965,23,discharge,24,2008,B0007
3.490916206,-1.989765914,33.575533,2,2.557,2344.235,1.871008965,23,discharge,24,2008,B0007
3.489036801,-1.987879686,33.6320078,2,2.555,2363.219,1.871008965,23,discharge,24,2008,B0007
3.487308177,-1.98946075,33.67753348,2,2.553,2382.297,1.871008965,23,discharge,24,2008,B0007
3.485420488,-1.988649141,33.73527736,2,2.551,2401.375,1.871008965,23,discharge,24,2008,B0007
3.483488905,-1.989154526,33.77974589,2,2.55,2420.469,1.871008965,23,discharge,24,2008,B0007
3.481768593,-1.990016929,33.84691728,2,2.548,2439.578,1.871008965,23,discharge,24,2008,B0007
3.479890882,-1.989619595,33.89796923,2,2.546,2458.719,1.871008965,23,discharge,24,2008,B0007
3.47798899,-1.989667397,33.96950691,2,2.544,2477.813,1.871008965,23,discharge,24,2008,B0007
3.47586551,-1.987110184,34.0190631,2,2.542,2496.938,1.871008965,23,discharge,24,2008,B0007
3.4740484,-1.98810415,34.07374315,2,2.54,2515.985,1.871008965,23,discharge,24,2008,B0007
3.471817221,-1.988058651,34.12441685,2,2.538,2535.11,1.871008965,23,discharge,24,2008,B0007
3.469765528,-1.987780656,34.18969869,2,2.536,2554.235,1.871008965,23,discharge,24,2008,B0007
3.467621386,-1.990379982,34.24489763,2,2.534,2573.532,1.871008965,23,discharge,24,2008,B0007
3.465524528,-1.989934079,34.31633979,2,2.532,2592.703,1.871008965,23,discharge,24,2008,B0007
3.463190672,-1.989105199,34.37833604,2,2.529,2611.875,1.871008965,23,discharge,24,2008,B0007
3.461110197,-1.990012939,34.44052546,2,2.527,2631.047,1.871008965,23,discharge,24,2008,B0007
3.458695603,-1.988554771,34.50454429,2,2.524,2650.282,1.871008965,23,discharge,24,2008,B0007
3.456275746,-1.987465927,34.56375271,2,2.522,2669.547,1.871008965,23,discharge,24,2008,B0007
3.453565906,-1.987277827,34.63228548,2,2.52,2688.719,1.871008965,23,discharge,24,2008,B0007
3.451243901,-1.991087335,34.71631306,2,2.517,2707.985,1.871008965,23,discharge,24,2008,B0007
3.448580053,-1.98813645,34.78453032,2,2.514,2727.188,1.871008965,23,discharge,24,2008,B0007
3.445768697,-1.98967123,34.83954067,2,2.512,2746.407,1.871008965,23,discharge,24,2008,B0007
3.443051687,-1.986457854,34.90255715,2,2.509,2765.672,1.871008965,23,discharge,24,2008,B0007
3.439945157,-1.989320281,34.9710481,2,2.506,2785.047,1.871008965,23,discharge,24,2008,B0007
3.43693137,-1.99036367,35.04804846,2,2.503,2804.453,1.871008965,23,discharge,24,2008,B0007
3.433860704,-1.987821761,35.10863656,2,2.5,2823.891,1.871008965,23,discharge,24,2008,B0007
3.430699265,-1.990788814,35.18933797,2,2.496,2843.328,1.871008965,23,discharge,24,2008,B0007
3.42703628,-1.98976887,35.27521647,2,2.493,2862.813,1.871008965,23,discharge,24,2008,B0007
3.423513026,-1.987958704,35.33829542,2,2.49,2882.032,1.871008965,23,discharge,24,2008,B0007
3.419899242,-1.989080441,35.42039234,2,2.486,2901.438,1.871008965,23,discharge,24,2008,B0007
3.415714433,-1.992727259,35.49665928,2,2.482,2920.688,1.871008965,23,discharge,24,2008,B0007
3.41165203,-1.988310832,35.56340947,2,2.478,2940.125,1.871008965,23,discharge,24,2008,B0007
3.406951396,-1.989144127,35.66092333,2,2.473,2959.657,1.871008965,23,discharge,24,2008,B0007
3.402043403,-1.988994934,35.72400594,2,2.468,2979.063,1.871008965,23,discharge,24,2008,B0007
3.396755343,-1.98815019,35.80484331,2,2.463,2998.625,1.871008965,23,discharge,24,2008,B0007
3.391149301,-1.98985293,35.87835145,2,2.458,3018.063,1.871008965,23,discharge,24,2008,B0007
3.384831246,-1.990572442,35.95628917,2,2.451,3037.516,1.871008965,23,discharge,24,2008,B0007
3.378100137,-1.98874611,36.04406022,2,2.444,3057.078,1.871008965,23,discharge,24,2008,B0007
3.370381382,-1.991436243,36.13800598,2,2.437,3076.641,1.871008965,23,discharge,24,2008,B0007
3.361692508,-1.991454205,36.21467838,2,2.428,3096.328,1.871008965,23,discharge,24,2008,B0007
3.352284308,-1.989299839,36.31031902,2,2.419,3115.938,1.871008965,23,discharge,24,2008,B0007
3.341457037,-1.988361164,36.39237201,2,2.408,3135.438,1.871008965,23,discharge,24,2008,B0007
3.329208504,-1.987979559,36.5017109,2,2.398,3154.875,1.871008965,23,discharge,24,2008,B0007
3.315064906,-1.988744143,36.60636698,2,2.384,3174.547,1.871008965,23,discharge,24,2008,B0007
3.298762792,-1.989032406,36.72969999,2,2.368,3194.125,1.871008965,23,discharge,24,2008,B0007
3.279569358,-1.986517649,36.84719386,2,2.349,3213.891,1.871008965,23,discharge,24,2008,B0007
3.25780406,-1.991626893,36.96863849,2,2.328,3233.516,1.871008965,23,discharge,24,2008,B0007
3.232132084,-1.988097717,37.08609847,2,2.303,3253.235,1.871008965,23,discharge,24,2008,B0007
3.202322759,-1.990880477,37.2229029,2,2.274,3272.86,1.871008965,23,discharge,24,2008,B0007
3.16755839,-1.989284452,37.35680712,2,2.241,3292.532,1.871008965,23,discharge,24,2008,B0007
3.126116919,-1.991112982,37.50098091,2,2.2,3312.547,1.871008965,23,discharge,24,2008,B0007
3.076899013,-1.990503531,37.66020508,2,2.153,3332.344,1.871008965,23,discharge,24,2008,B0007
3.016931269,-1.990866239,37.81506379,2,2.096,3352.219,1.871008965,23,discharge,24,2008,B0007
2.940542102,-1.985761375,37.97050668,2,2.024,3372.078,1.871008965,23,discharge,24,2008,B0007
2.831583799,-1.990023408,38.17821026,2,1.923,3392.016,1.871008965,23,discharge,24,2008,B0007
2.662016895,-1.987444489,38.38324335,2,1.773,3412.078,1.871008965,23,discharge,24,2008,B0007
2.331396475,-1.989979569,38.70887668,2,1.488,3432.297,1.871008965,23,discharge,24,2008,B0007
1.846021008,-1.989964857,39.22624789,2,1.01,3452.328,1.871008965,23,discharge,24,2008,B0007
3.997376896,-1.99076007,23.86373618,2,3.016,35.594,1.870199515,24,discharge,24,2008,B0007
3.97610057,-1.990324234,23.99504229,2,2.999,53.844,1.870199515,24,discharge,24,2008,B0007
3.960051544,-1.98843841,24.17327219,2,2.985,72.016,1.870199515,24,discharge,24,2008,B0007
3.947075601,-1.989749879,24.35700028,2,2.975,90.188,1.870199515,24,discharge,24,2008,B0007
3.935630772,-1.989633241,24.54084696,2,2.975,108.375,1.870199515,24,discharge,24,2008,B0007
3.925800043,-1.987959763,24.72565055,2,2.975,126.516,1.870199515,24,discharge,24,2008,B0007
3.916856475,-1.990382153,24.90086219,2,2.971,144.703,1.870199515,24,discharge,24,2008,B0007
3.90848595,-1.987439464,25.08363006,2,2.965,162.922,1.870199515,24,discharge,24,2008,B0007
3.900354124,-1.989320212,25.25555223,2,2.96,181.141,1.870199515,24,discharge,24,2008,B0007
3.893370963,-1.98718333,25.43457818,2,2.954,199.313,1.870199515,24,discharge,24,2008,B0007
3.886425554,-1.987001074,25.60518831,2,2.949,217.469,1.870199515,24,discharge,24,2008,B0007
3.879732222,-1.991817188,25.78269452,2,2.943,235.656,1.870199515,24,discharge,24,2008,B0007
3.873095407,-1.987092557,25.94520929,2,2.937,253.891,1.870199515,24,discharge,24,2008,B0007
3.867042513,-1.988795602,26.11563632,2,2.931,272,1.870199515,24,discharge,24,2008,B0007
3.861130117,-1.990200264,26.27787943,2,2.926,290.109,1.870199515,24,discharge,24,2008,B0007
3.855314295,-1.989642663,26.42432582,2,2.92,308.219,1.870199515,24,discharge,24,2008,B0007
3.849881497,-1.990104299,26.58915191,2,2.915,326.391,1.870199515,24,discharge,24,2008,B0007
3.844515283,-1.989526804,26.74946191,2,2.91,344.609,1.870199515,24,discharge,24,2008,B0007
3.839397535,-1.990417984,26.90179876,2,2.905,362.813,1.870199515,24,discharge,24,2008,B0007
3.834392344,-1.98736546,27.04689613,2,2.9,380.969,1.870199515,24,discharge,24,2008,B0007
3.829290275,-1.990121823,27.19593241,2,2.895,399.188,1.870199515,24,discharge,24,2008,B0007
3.824307695,-1.989673282,27.35818622,2,2.89,417.531,1.870199515,24,discharge,24,2008,B0007
3.81906258,-1.99016966,27.49697139,2,2.885,435.688,1.870199515,24,discharge,24,2008,B0007
3.814103655,-1.987549923,27.6482445,2,2.88,453.953,1.870199515,24,discharge,24,2008,B0007
3.809151882,-1.989086315,27.792363,2,2.875,472.156,1.870199515,24,discharge,24,2008,B0007
3.8038274,-1.988371453,27.91944426,2,2.871,490.453,1.870199515,24,discharge,24,2008,B0007
3.798690121,-1.990243176,28.0521193,2,2.865,508.641,1.870199515,24,discharge,24,2008,B0007
3.793859804,-1.99034762,28.18635833,2,2.86,526.813,1.870199515,24,discharge,24,2008,B0007
3.788643998,-1.989888089,28.31928649,2,2.855,545.078,1.870199515,24,discharge,24,2008,B0007
3.783510592,-1.989304635,28.43700976,2,2.85,563.266,1.870199515,24,discharge,24,2008,B0007
3.778608629,-1.990377809,28.55109922,2,2.845,581.609,1.870199515,24,discharge,24,2008,B0007
3.773752712,-1.988662912,28.65534794,2,2.841,599.781,1.870199515,24,discharge,24,2008,B0007
3.769029526,-1.989578947,28.76246239,2,2.835,618.109,1.870199515,24,discharge,24,2008,B0007
3.764331761,-1.991907081,28.85957551,2,2.831,636.375,1.870199515,24,discharge,24,2008,B0007
3.759957116,-1.988926726,28.93773584,2,2.827,654.578,1.870199515,24,discharge,24,2008,B0007
3.755525288,-1.984841433,29.02450893,2,2.822,672.75,1.870199515,24,discharge,24,2008,B0007
3.750996818,-1.989455816,29.09743439,2,2.817,690.938,1.870199515,24,discharge,24,2008,B0007
3.746644129,-1.989572135,29.14859301,2,2.813,709.141,1.870199515,24,discharge,24,2008,B0007
3.742660723,-1.99007306,29.22154492,2,2.809,727.438,1.870199515,24,discharge,24,2008,B0007
3.73836533,-1.991454283,29.27202164,2,2.805,745.641,1.870199515,24,discharge,24,2008,B0007
3.734327148,-1.989900494,29.31851312,2,2.801,763.906,1.870199515,24,discharge,24,2008,B0007
3.730433845,-1.991359498,29.35733489,2,2.797,782.234,1.870199515,24,discharge,24,2008,B0007
3.7263207,-1.98760558,29.38427933,2,2.793,800.531,1.870199515,24,discharge,24,2008,B0007
3.722311895,-1.989191323,29.43195942,2,2.789,818.797,1.870199515,24,discharge,24,2008,B0007
3.718080382,-1.990007971,29.46263329,2,2.785,837.125,1.870199515,24,discharge,24,2008,B0007
3.714252224,-1.987751307,29.4962023,2,2.781,855.375,1.870199515,24,discharge,24,2008,B0007
3.710404711,-1.988050656,29.53312144,2,2.777,873.734,1.870199515,24,discharge,24,2008,B0007
3.706508336,-1.993015093,29.5655879,2,2.773,892.031,1.870199515,24,discharge,24,2008,B0007
3.70245843,-1.988288981,29.60396718,2,2.769,910.375,1.870199515,24,discharge,24,2008,B0007
3.698701234,-1.990390118,29.6355808,2,2.766,928.813,1.870199515,24,discharge,24,2008,B0007
3.694766052,-1.989377364,29.67899528,2,2.762,947.078,1.870199515,24,discharge,24,2008,B0007
3.690975328,-1.98962926,29.72254395,2,2.758,965.469,1.870199515,24,discharge,24,2008,B0007
3.687032471,-1.98986107,29.74270336,2,2.754,983.734,1.870199515,24,discharge,24,2008,B0007
3.683356502,-1.9871737,29.79498647,2,2.75,1002.063,1.870199515,24,discharge,24,2008,B0007
3.679352479,-1.989011322,29.83974215,2,2.747,1020.344,1.870199515,24,discharge,24,2008,B0007
3.675622916,-1.986764058,29.88679179,2,2.743,1038.672,1.870199515,24,discharge,24,2008,B0007
3.671977884,-1.98933682,29.94326236,2,2.739,1057.016,1.870199515,24,discharge,24,2008,B0007
3.668492097,-1.989368409,29.98902304,2,2.735,1075.406,1.870199515,24,discharge,24,2008,B0007
3.664794399,-1.987203607,30.03463478,2,2.731,1093.734,1.870199515,24,discharge,24,2008,B0007
3.661245305,-1.987586949,30.08814277,2,2.728,1112.094,1.870199515,24,discharge,24,2008,B0007
3.657510108,-1.986711325,30.14563375,2,2.725,1130.453,1.870199515,24,discharge,24,2008,B0007
3.653941107,-1.98828997,30.20522222,2,2.721,1148.859,1.870199515,24,discharge,24,2008,B0007
3.65047429,-1.990023256,30.24767058,2,2.717,1167.281,1.870199515,24,discharge,24,2008,B0007
3.646847838,-1.992016397,30.31479744,2,2.714,1185.688,1.870199515,24,discharge,24,2008,B0007
3.643389444,-1.988989306,30.36919993,2,2.71,1203.984,1.870199515,24,discharge,24,2008,B0007
3.63997556,-1.989382917,30.43694305,2,2.707,1222.313,1.870199515,24,discharge,24,2008,B0007
3.636635487,-1.988557552,30.47415596,2,2.703,1240.719,1.870199515,24,discharge,24,2008,B0007
3.633169447,-1.990267329,30.53258695,2,2.7,1259.25,1.870199515,24,discharge,24,2008,B0007
3.629630078,-1.989975535,30.57755507,2,2.697,1277.703,1.870199515,24,discharge,24,2008,B0007
3.626374906,-1.9894258,30.65466688,2,2.693,1296.219,1.870199515,24,discharge,24,2008,B0007
3.623062108,-1.989621219,30.70926122,2,2.69,1314.656,1.870199515,24,discharge,24,2008,B0007
3.619938689,-1.989392636,30.77441666,2,2.687,1333.094,1.870199515,24,discharge,24,2008,B0007
3.616374544,-1.99068931,30.82473312,2,2.683,1351.469,1.870199515,24,discharge,24,2008,B0007
3.61322573,-1.989162509,30.86886403,2,2.68,1369.859,1.870199515,24,discharge,24,2008,B0007
3.609929355,-1.988788231,30.91773612,2,2.677,1388.406,1.870199515,24,discharge,24,2008,B0007
3.60684897,-1.989214552,30.9675365,2,2.673,1406.844,1.870199515,24,discharge,24,2008,B0007
3.603516032,-1.987402347,31.05121105,2,2.67,1425.313,1.870199515,24,discharge,24,2008,B0007
3.600532628,-1.987220243,31.0934391,2,2.667,1443.875,1.870199515,24,discharge,24,2008,B0007
3.597426428,-1.986502085,31.13476644,2,2.664,1462.422,1.870199515,24,discharge,24,2008,B0007
3.594398391,-1.988589939,31.20103419,2,2.661,1480.969,1.870199515,24,discharge,24,2008,B0007
3.591274331,-1.989668395,31.24789913,2,2.658,1499.375,1.870199515,24,discharge,24,2008,B0007
3.588544385,-1.990042959,31.31169764,2,2.655,1517.906,1.870199515,24,discharge,24,2008,B0007
3.585362646,-1.990347265,31.36642124,2,2.652,1536.453,1.870199515,24,discharge,24,2008,B0007
3.582485452,-1.988245895,31.40601576,2,2.649,1555.031,1.870199515,24,discharge,24,2008,B0007
3.579648823,-1.991602851,31.46341769,2,2.646,1573.734,1.870199515,24,discharge,24,2008,B0007
3.576580059,-1.991687783,31.51259592,2,2.643,1592.313,1.870199515,24,discharge,24,2008,B0007
3.573739818,-1.988059413,31.56761662,2,2.64,1610.828,1.870199515,24,discharge,24,2008,B0007
3.570861579,-1.990549553,31.6082547,2,2.638,1629.391,1.870199515,24,discharge,24,2008,B0007
3.5680836,-1.991291195,31.65336931,2,2.635,1647.984,1.870199515,24,discharge,24,2008,B0007
3.565144014,-1.989444497,31.71281993,2,2.632,1666.531,1.870199515,24,discharge,24,2008,B0007
3.562753629,-1.988930035,31.75525049,2,2.63,1685.25,1.870199515,24,discharge,24,2008,B0007
3.560234242,-1.988996439,31.80407182,2,2.626,1703.953,1.870199515,24,discharge,24,2008,B0007
3.557442922,-1.989532154,31.85799388,2,2.624,1722.609,1.870199515,24,discharge,24,2008,B0007
3.554733686,-1.990718347,31.90016652,2,2.621,1741.266,1.870199515,24,discharge,24,2008,B0007
3.551916353,-1.989073034,31.94849,2,2.618,1759.844,1.870199515,24,discharge,24,2008,B0007
3.54958703,-1.988054957,32.00812019,2,2.616,1778.578,1.870199515,24,discharge,24,2008,B0007
3.54710752,-1.989097369,32.05514968,2,2.614,1797.328,1.870199515,24,discharge,24,2008,B0007
3.544760613,-1.98541948,32.09905311,2,2.611,1816.031,1.870199515,24,discharge,24,2008,B0007
3.542153666,-1.989506279,32.14795067,2,2.608,1834.781,1.870199515,24,discharge,24,2008,B0007
3.540046088,-1.98929973,32.20826621,2,2.606,1853.422,1.870199515,24,discharge,24,2008,B0007
3.53764945,-1.990121442,32.25189762,2,2.604,1872.031,1.870199515,24,discharge,24,2008,B0007
3.53556034,-1.989839831,32.29274919,2,2.602,1890.813,1.870199515,24,discharge,24,2008,B0007
3.532822835,-1.99346596,32.35276601,2,2.599,1909.734,1.870199515,24,discharge,24,2008,B0007
3.530986109,-1.99111471,32.40260338,2,2.597,1928.484,1.870199515,24,discharge,24,2008,B0007
3.528877881,-1.990675674,32.44563524,2,2.595,1947.219,1.870199515,24,discharge,24,2008,B0007
3.526847419,-1.991817872,32.49845808,2,2.593,1965.938,1.870199515,24,discharge,24,2008,B0007
3.524745365,-1.989421455,32.54427342,2,2.591,1984.719,1.870199515,24,discharge,24,2008,B0007
3.522776436,-1.988457795,32.57683328,2,2.589,2003.484,1.870199515,24,discharge,24,2008,B0007
3.520932686,-1.989595274,32.62182457,2,2.587,2022.281,1.870199515,24,discharge,24,2008,B0007
3.518599587,-1.988231845,32.66797512,2,2.585,2041.156,1.870199515,24,discharge,24,2008,B0007
3.51695067,-1.989515573,32.72442076,2,2.583,2060,1.870199515,24,discharge,24,2008,B0007
3.514822684,-1.991763122,32.76631625,2,2.582,2078.797,1.870199515,24,discharge,24,2008,B0007
3.513131803,-1.987951096,32.82209444,2,2.58,2097.688,1.870199515,24,discharge,24,2008,B0007
3.511314506,-1.987081058,32.86756512,2,2.578,2116.594,1.870199515,24,discharge,24,2008,B0007
3.509271188,-1.991485884,32.91973334,2,2.576,2135.469,1.870199515,24,discharge,24,2008,B0007
3.507642785,-1.98886477,32.97457211,2,2.574,2154.359,1.870199515,24,discharge,24,2008,B0007
3.506013267,-1.987302569,33.01580508,2,2.572,2173.313,1.870199515,24,discharge,24,2008,B0007
3.504169053,-1.988417968,33.05765804,2,2.57,2192.266,1.870199515,24,discharge,24,2008,B0007
3.502285831,-1.989654178,33.1174271,2,2.568,2211.328,1.870199515,24,discharge,24,2008,B0007
3.500449541,-1.988146092,33.17230655,2,2.567,2230.297,1.870199515,24,discharge,24,2008,B0007
3.498785403,-1.990151125,33.2155094,2,2.565,2249.234,1.870199515,24,discharge,24,2008,B0007
3.496992753,-1.991766744,33.26645143,2,2.563,2268.125,1.870199515,24,discharge,24,2008,B0007
3.49520646,-1.990382648,33.3195184,2,2.561,2287.031,1.870199515,24,discharge,24,2008,B0007
3.493374534,-1.991053906,33.37696505,2,2.56,2305.984,1.870199515,24,discharge,24,2008,B0007
3.491634976,-1.990930336,33.42413033,2,2.558,2324.922,1.870199515,24,discharge,24,2008,B0007
3.489812063,-1.98694742,33.48504497,2,2.556,2343.797,1.870199515,24,discharge,24,2008,B0007
3.487946926,-1.987368763,33.5407852,2,2.554,2362.844,1.870199515,24,discharge,24,2008,B0007
3.48608072,-1.989350086,33.58263102,2,2.552,2381.844,1.870199515,24,discharge,24,2008,B0007
3.48438759,-1.987504604,33.63557911,2,2.55,2400.953,1.870199515,24,discharge,24,2008,B0007
3.482482375,-1.988547118,33.6942274,2,2.548,2419.922,1.870199515,24,discharge,24,2008,B0007
3.480355161,-1.987574502,33.75498645,2,2.546,2439.016,1.870199515,24,discharge,24,2008,B0007
3.478683848,-1.98894409,33.8016406,2,2.545,2458.047,1.870199515,24,discharge,24,2008,B0007
3.476719418,-1.988647194,33.86988556,2,2.543,2477.172,1.870199515,24,discharge,24,2008,B0007
3.474735154,-1.987915313,33.92144438,2,2.54,2496.281,1.870199515,24,discharge,24,2008,B0007
3.472779913,-1.989368017,33.97485297,2,2.538,2515.344,1.870199515,24,discharge,24,2008,B0007
3.470575958,-1.988978182,34.02854618,2,2.536,2534.531,1.870199515,24,discharge,24,2008,B0007
3.468564484,-1.987419255,34.09639131,2,2.534,2553.578,1.870199515,24,discharge,24,2008,B0007
3.46653814,-1.990453501,34.15464603,2,2.532,2572.734,1.870199515,24,discharge,24,2008,B0007
3.464133122,-1.98898076,34.21883512,2,2.53,2591.813,1.870199515,24,discharge,24,2008,B0007
3.461952014,-1.99017892,34.28747607,2,2.528,2610.938,1.870199515,24,discharge,24,2008,B0007
3.459592991,-1.989338877,34.35258391,2,2.526,2630.047,1.870199515,24,discharge,24,2008,B0007
3.457382073,-1.987696106,34.41229141,2,2.524,2649.188,1.870199515,24,discharge,24,2008,B0007
3.45497349,-1.986898663,34.47834826,2,2.521,2668.469,1.870199515,24,discharge,24,2008,B0007
3.452449581,-1.989404211,34.55048296,2,2.518,2687.719,1.870199515,24,discharge,24,2008,B0007
3.449945763,-1.98899183,34.61748295,2,2.516,2706.938,1.870199515,24,discharge,24,2008,B0007
3.447318148,-1.985712599,34.67527314,2,2.513,2726.25,1.870199515,24,discharge,24,2008,B0007
3.444433236,-1.989514494,34.75251906,2,2.51,2745.531,1.870199515,24,discharge,24,2008,B0007
3.44151007,-1.989428557,34.82195021,2,2.508,2764.672,1.870199515,24,discharge,24,2008,B0007
3.438633927,-1.989320542,34.91210204,2,2.505,2783.969,1.870199515,24,discharge,24,2008,B0007
3.435633963,-1.989041222,34.96679907,2,2.502,2803.297,1.870199515,24,discharge,24,2008,B0007
